Symbol,Ferroptosis,UPR,Mitochondrial,TF,TF_Cof,Age
ANGPTL4,yes,no,no,no,no,no
SHARPIN,yes,no,no,no,no,no
MCF2L,yes,no,no,no,no,no
CAPRIN2,yes,no,no,no,no,no
HMGCR,yes,yes,no,no,no,no
LINC00941,yes,no,no,no,no,no
BNC1,yes,no,no,yes,no,no
TRPM2,yes,yes,no,no,no,no
TRPV1,yes,no,no,no,no,yes
ISCA2,yes,no,yes,no,no,no
TRIM7,yes,no,no,no,no,no
OGFRP1,yes,no,no,no,no,no
VAMP2,yes,no,no,no,no,no
MTTP,yes,yes,no,no,no,no
CircRAPGEF5,yes,no,no,no,no,no
AADAC,yes,no,no,no,no,no
ITGB3,yes,no,no,no,no,no
CNR1,yes,yes,no,no,no,yes
MAZ,yes,no,no,yes,no,no
PEX14,yes,no,no,no,yes,no
PIM1,yes,no,no,no,yes,no
SLC25A11,yes,no,yes,no,no,no
MTHFR,yes,no,no,no,no,no
ARPC1A,yes,no,no,no,no,no
MITD1,yes,no,no,no,no,no
PHGDH,yes,no,no,no,no,no
LINC00239,yes,no,no,no,no,no
ME1,yes,no,no,no,no,no
ELK1,yes,no,no,yes,no,no
MARCHF6,yes,yes,no,no,no,no
C8orf76,yes,no,no,no,no,no
MBOAT1,yes,no,no,no,no,no
MBOAT2,yes,no,no,no,no,no
CKB,yes,yes,no,no,no,no
CAD,yes,no,no,no,no,no
UMPS,yes,no,no,no,no,no
CTNS,yes,no,no,no,no,no
GSTP1,yes,yes,no,no,no,yes
LDHA,yes,no,no,no,no,no
BAP31,yes,no,no,no,no,no
OTUD5,yes,no,no,no,no,no
NODAL,yes,no,no,no,no,no
FOXQ1,yes,no,no,yes,no,no
MRTFA,yes,no,no,no,yes,no
TERF2,yes,no,no,yes,no,yes
RSL1D1,yes,no,no,no,no,no
ALDH3A2,yes,yes,yes,no,no,no
circRNF10,yes,no,no,no,no,no
ZBTB48,yes,no,no,yes,no,no
HNRNPM,yes,no,no,no,no,no
POLE2,yes,no,no,no,no,no
ETS1,yes,no,no,yes,no,no
MIR16-1,yes,no,no,no,no,no
MIR16-2,yes,no,no,no,no,no
SPI1,yes,no,no,yes,no,no
TIMP1,yes,no,no,no,no,no
LINC00578,yes,no,no,no,no,no
C1QTNF6,yes,no,no,no,no,no
CACNA1G-AS1,yes,no,no,no,no,no
SCD1,yes,no,no,no,no,no
SCD5,yes,no,no,no,no,no
CYP24A1,yes,no,yes,no,no,no
MIR96,yes,no,no,no,no,no
circBBS2,yes,no,no,no,no,no
LINC02587,yes,no,no,no,no,no
KDM4D,yes,no,no,no,yes,no
SNORA56,yes,no,no,no,no,no
NEUROD1,yes,no,no,yes,no,no
E2F7,yes,no,no,yes,no,no
CD276,yes,no,no,no,no,no
TXNDC12,yes,yes,no,no,no,no
ASS1,yes,no,no,no,no,no
YTHDF1,yes,no,no,no,no,no
NSUN2,yes,no,yes,no,no,no
FOXM1,yes,no,no,yes,no,yes
SETD2,yes,no,no,no,yes,no
FECH,yes,no,yes,no,no,no
circBLNK,yes,no,no,no,no,no
CEBPG,yes,yes,no,yes,no,no
SLC2A12,yes,no,no,no,no,no
PLA2G7,yes,no,no,no,no,no
SLC25A22,yes,no,yes,no,no,no
KL,yes,no,no,no,no,yes
circ_0070440,yes,no,no,no,no,no
ACTL6A,yes,no,no,no,yes,no
circSTIL,yes,no,no,no,no,no
P4HA1,yes,no,no,no,no,no
HMGCS1,yes,no,no,no,no,no
DLEU1,yes,no,no,no,no,no
circPDE3B,yes,no,no,no,no,no
RAP1GDS1,yes,no,no,no,no,no
SELENOK,yes,yes,no,no,no,no
BHLHE40,yes,no,no,yes,no,no
FEN1,yes,no,no,no,no,yes
MIR552,yes,no,no,no,no,no
ENPP2,yes,no,no,no,no,no
CDK1,yes,yes,no,no,yes,yes
CircBCAR3,yes,no,no,no,no,no
SGK2,yes,no,no,no,no,no
PRMT1,yes,no,no,no,yes,no
LINC01133,yes,no,no,no,no,no
GINS4,yes,no,no,no,no,no
ANXA10,yes,no,no,no,no,no
TET2,yes,no,no,yes,no,no
FUNDC1,yes,no,yes,no,no,no
miR-26a-5p,yes,no,no,no,no,no
CARM1,yes,no,no,no,yes,no
RNF25,yes,no,no,no,yes,no
TRIM6,yes,no,no,no,yes,no
USP8,yes,no,no,no,no,no
MiR-19b-3p,yes,no,no,no,no,no
ASCL1,yes,no,no,yes,no,no
SESN1,yes,no,no,no,no,no
MFGE8,yes,no,no,no,no,no
DCPS,yes,no,no,no,no,no
MIR491,yes,no,no,no,no,no
IGF1R,yes,no,no,no,no,yes
GPX3,yes,no,no,no,no,no
SLC35F2,yes,no,no,no,no,no
ZC3H13,yes,no,no,no,no,no
PROX1,yes,no,no,yes,no,no
ACADM,yes,no,yes,no,no,no
LUCAT1,yes,no,no,no,no,no
miR-129-5p,yes,no,no,no,no,no
SNHG14,yes,no,no,no,no,no
LINC00460,yes,no,no,no,no,no
PRMT9,yes,no,no,no,no,no
SERPINF1,yes,no,no,no,no,no
TMEM147,yes,no,no,no,no,no
PTGER1,yes,no,no,no,no,no
STC2,yes,yes,no,no,no,no
CPT1A,yes,no,yes,no,no,no
PPARGC1A,yes,yes,no,no,yes,yes
BTK,yes,no,no,no,yes,no
BCL2,yes,yes,yes,no,no,yes
WBP2,yes,no,no,no,yes,no
EIF2AK3,yes,yes,no,no,no,no
SDCBP2-AS1,yes,no,no,no,no,no
ACOT7,yes,no,yes,no,no,no
EREG,yes,no,no,no,no,no
CAPG,yes,no,no,no,no,no
FGF10,yes,no,no,no,no,no
SYVN1,yes,yes,no,no,no,no
HDAC6,yes,yes,no,no,yes,no
PGRMC1,yes,no,no,no,no,no
PDIA4,yes,yes,no,no,no,no
MIR29A,yes,no,no,no,no,no
ZEB1-AS1,yes,no,no,no,no,no
BGN,yes,no,no,no,no,no
B3GNT3,yes,no,no,no,no,no
SPINK4,yes,no,no,no,no,no
LDLR,yes,yes,no,no,no,no
circSEPT9,yes,no,no,no,no,no
SLC27A4,yes,no,no,no,no,no
HACE1,yes,no,no,no,no,no
AIM2,yes,no,no,no,yes,no
CircSnx12,yes,no,no,no,no,no
MELK,yes,no,no,no,no,no
DUXAP8,yes,no,no,no,no,no
IL33,yes,no,no,no,no,no
SETD1A,yes,no,no,no,yes,no
HOXC-AS3,yes,no,no,no,no,no
MIR17HG,yes,no,no,no,no,no
HJURP,yes,no,no,no,no,no
RBM15,yes,no,no,no,yes,no
FOXA2,yes,no,no,yes,no,no
KLF15,yes,no,no,yes,no,no
NDUFA4,yes,no,yes,no,no,no
PGAM5,yes,no,yes,no,no,no
Sestrin2,yes,no,no,no,no,no
ZNF488,yes,no,no,yes,no,no
ITGB2-AS1,yes,no,no,no,no,no
FANCD2,yes,yes,no,no,no,no
FHOD1,yes,no,no,no,yes,no
MIR20A,yes,no,no,no,no,no
SLC38A5,yes,no,no,no,no,no
EIF3H,yes,no,no,no,no,no
OGT,yes,no,no,no,yes,no
PRKD2,yes,no,no,no,no,no
PGAM1,yes,no,no,no,no,no
AKT,yes,no,no,no,no,no
HCG18,yes,no,no,no,no,no
MEX3A,yes,no,no,no,no,no
FBXL5,yes,no,no,no,no,no
CYP1B1,yes,yes,no,no,no,no
UCHL3,yes,no,no,no,no,no
DCLK3,yes,no,no,no,no,no
MIR1-1,yes,no,no,no,no,no
MIR1-2,yes,no,no,no,no,no
CDH4,yes,no,no,no,no,no
HTR2B,yes,no,no,no,no,no
SOD2,yes,yes,yes,no,no,yes
SLC12A5,yes,no,no,no,no,no
PNO1,yes,no,no,no,no,no
MT-RNR1,yes,no,no,no,no,no
ABCB6,yes,no,yes,no,no,no
UTP11,yes,no,no,no,no,no
TRIM11,yes,no,no,no,yes,no
PLK1,yes,no,no,no,yes,no
SLC43A2,yes,no,no,no,no,no
CircOMA1,yes,no,no,no,no,no
DPP9,yes,no,no,no,no,no
CASC11,yes,no,no,no,no,no
MAT2A,yes,no,no,no,no,no
NR0B1,yes,no,no,yes,no,no
AHR,yes,no,no,yes,no,no
CENPA,yes,no,no,no,no,no
EMP2,yes,no,no,no,no,no
CNIH4,yes,yes,no,no,no,no
MAP3K7,yes,yes,no,no,no,no
GALNT5,yes,no,no,no,no,no
UHRF1,yes,no,no,no,no,no
VDR,yes,no,no,yes,no,no
IL37,yes,no,no,no,no,no
VIRMA,yes,no,no,no,no,no
MIR221,yes,no,no,no,no,no
AC005332.7,yes,no,no,no,no,no
PRMT5,yes,no,no,no,yes,no
CXCL8,yes,yes,no,no,no,no
hsa_circ_0050900,yes,no,no,no,no,no
GATA1,yes,no,no,yes,no,no
AGER,yes,yes,no,no,no,no
UCKL1,yes,no,no,no,no,no
FGF2,yes,yes,no,no,yes,no
USP20,yes,no,no,no,no,no
HCP5,yes,no,no,no,no,no
CRTC3,yes,no,no,no,no,no
RPLP2,yes,no,no,no,no,no
HMGA2,yes,no,no,yes,no,no
CircZBTB46,yes,no,no,no,no,no
CircRHOT1,yes,no,no,no,no,no
PTPRC,yes,no,no,no,no,no
SQLE,yes,no,no,no,no,no
VKORC1L1,yes,no,no,no,no,no
GATA3,yes,no,no,yes,no,no
XIST,yes,no,no,no,no,no
USP5,yes,no,no,no,no,no
AKT1,yes,yes,no,no,no,yes
STARD7,yes,no,yes,no,no,no
PARL,yes,no,yes,no,no,no
METTL9,yes,no,no,no,no,no
IGFBP6,yes,no,no,no,no,no
TMEM44-AS1,yes,no,no,no,no,no
KMT5A,yes,no,no,no,yes,no
MALT1,yes,no,no,no,yes,no
LINC00641,yes,no,no,no,no,no
ACAT2,yes,no,no,no,no,no
NFKB2,yes,no,no,yes,no,yes
ATP2A2,no,yes,no,no,no,no
SERP1,no,yes,no,no,no,no
XBP1,no,yes,no,yes,no,no
ATP2A3,no,yes,no,no,no,no
ATP2A1,no,yes,no,no,no,no
ERO1A,no,yes,no,no,no,no
ERP44,no,yes,no,no,no,no
ERP29,no,yes,no,no,no,no
SERP2,no,yes,no,no,no,no
ERAP1,no,yes,no,no,no,no
DDIT3,no,yes,no,yes,no,yes
KDELR1,no,yes,no,no,no,no
OS9,no,yes,no,no,no,no
ERGIC1,no,yes,no,no,no,no
ERAP2,no,yes,no,no,no,no
KDELR2,no,yes,no,no,no,no
CPT2,no,yes,yes,no,no,no
ERLEC1,no,yes,no,no,no,no
CALR,no,yes,no,no,yes,no
ERO1B,no,yes,no,no,no,no
HSP90B1,no,yes,no,no,no,no
ERN2,no,yes,no,no,no,no
SEC16A,no,yes,no,no,no,no
KDELR3,no,yes,no,no,no,no
EIF2S1,no,yes,no,no,no,no
RER1,no,yes,no,no,no,no
ERP27,no,yes,no,no,no,no
CANX,no,yes,no,no,no,no
RYR2,no,yes,no,no,no,no
RYR1,no,yes,no,no,no,no
CHERP,no,yes,no,no,no,no
PDIA3,no,yes,no,no,no,no
ERMP1,no,yes,no,no,no,no
APP,no,yes,no,no,no,yes
SOD1,no,yes,yes,no,no,yes
BCAP31,no,yes,no,no,no,no
CASP3,no,yes,yes,no,no,no
LMAN1,no,yes,no,no,no,no
DERL1,no,yes,no,no,no,no
HYOU1,no,yes,no,no,no,no
MAPK14,no,yes,no,no,no,yes
PPP1R15A,no,yes,no,no,no,no
CFTR,no,yes,no,no,no,no
CASQ2,no,yes,no,no,no,no
CAT,no,yes,yes,no,no,yes
DERL2,no,yes,no,no,no,no
CALM1,no,yes,no,no,no,no
DNAJC10,no,yes,no,no,no,no
SEC23A,no,yes,no,no,no,no
TRDN,no,yes,no,no,no,no
INS,no,yes,no,no,no,yes
SELENON,no,yes,no,no,no,no
MAP3K5,no,yes,no,no,no,yes
DNAJB9,no,yes,no,no,no,no
SIL1,no,yes,no,no,no,no
CASP4,no,yes,no,no,no,no
BAX,no,yes,yes,no,no,yes
VAPB,no,yes,no,no,no,no
HSPA4,no,yes,no,no,no,no
PRKN,no,yes,yes,no,no,no
DNAJC3,no,yes,no,no,no,no
TXNDC5,no,yes,no,no,no,no
BAG6,no,yes,no,no,no,no
EIF2AK2,no,yes,no,no,no,no
LNPK,no,yes,no,no,no,no
STIM1,no,yes,no,no,no,no
ATF6B,no,yes,no,yes,no,no
WFS1,no,yes,no,no,no,no
STIP1,no,yes,no,no,no,no
LMNA,no,yes,no,no,no,yes
CLU,no,yes,no,no,yes,yes
MANF,no,yes,no,no,no,no
H6PD,no,yes,no,no,no,no
G3BP2,no,yes,no,no,no,no
DNAJB11,no,yes,no,no,no,no
FOS,no,yes,no,yes,no,yes
HSPA1A,no,yes,no,no,yes,yes
CREB3L1,no,yes,no,yes,no,no
MAN1B1,no,yes,no,no,no,no
SLC6A4,no,yes,no,no,no,no
HSP90AA1,no,yes,no,no,no,yes
SELENOS,no,yes,no,no,no,no
DERL3,no,yes,no,no,no,no
TMBIM6,no,yes,no,no,no,no
OXSR1,no,yes,no,no,no,no
SEL1L,no,yes,no,no,no,no
RTN4,no,yes,no,no,no,no
BDNF,no,yes,no,no,no,yes
DNAH8,no,yes,no,no,no,no
SERPINA1,no,yes,no,no,no,no
ANK2,no,yes,no,no,no,no
STX5,no,yes,no,no,no,no
HSPA9,no,yes,yes,no,no,yes
GSR,no,yes,yes,no,no,yes
VAPA,no,yes,no,no,no,no
DPAGT1,no,yes,no,no,no,no
DDRGK1,no,yes,no,no,no,no
NR3C1,no,yes,no,yes,no,yes
CYCS,no,yes,yes,no,no,no
ABL1,no,yes,no,no,yes,yes
PTPN1,no,yes,no,no,no,yes
TXN,no,yes,no,no,yes,yes
BSCL2,no,yes,no,no,no,yes
SEC61B,no,yes,no,no,no,no
CAV3,no,yes,no,no,no,no
CKAP4,no,yes,no,no,no,no
SEC31A,no,yes,no,no,no,no
SEC61A1,no,yes,no,no,no,no
CRYAB,no,yes,no,no,no,no
DDOST,no,yes,no,no,no,no
ERGIC3,no,yes,no,no,no,no
CASQ1,no,yes,no,no,no,no
KCNH2,no,yes,no,no,no,no
PLN,no,yes,no,no,no,no
MIA3,no,yes,no,no,no,no
SEC13,no,yes,no,no,no,no
JSRP1,no,yes,no,no,no,no
SIGMAR1,no,yes,no,no,no,no
ERLIN2,no,yes,no,no,no,no
EDEM1,no,yes,no,no,no,no
PPIB,no,yes,no,no,no,no
PRNP,no,yes,no,no,yes,no
STUB1,no,yes,no,no,no,yes
SURF4,no,yes,no,no,no,no
SAR1A,no,yes,no,no,no,no
PTGS2,no,yes,no,no,no,yes
RPN1,no,yes,no,no,no,no
ALG1,no,yes,no,no,no,no
KCNQ1,no,yes,no,no,no,no
CRH,no,yes,no,no,no,no
TMEM33,no,yes,no,no,no,no
HSD17B10,no,yes,yes,no,no,no
YIPF5,no,yes,no,no,no,no
RETREG1,no,yes,no,no,no,no
PDIA6,no,yes,no,no,no,no
SERPINH1,no,yes,no,no,no,no
ATP13A1,no,yes,no,no,no,no
FKRP,no,yes,no,no,no,no
MIA2,no,yes,no,no,no,no
VWF,no,yes,no,no,no,no
SEC23B,no,yes,no,no,no,no
TFG,no,yes,no,no,no,no
CASP9,no,yes,yes,no,no,no
APOB,no,yes,no,no,no,no
TMED4,no,yes,no,no,no,no
UBC,no,yes,no,no,no,no
TMX1,no,yes,no,no,no,no
MOGS,no,yes,no,no,no,no
LMAN2,no,yes,no,no,no,no
STX17,no,yes,yes,no,no,no
RFT1,no,yes,no,no,no,no
EIF2AK1,no,yes,no,no,no,no
NOS3,no,yes,no,no,no,no
ALG13,no,yes,no,no,no,no
INSIG1,no,yes,no,no,no,no
CACNA1S,no,yes,no,no,no,no
MBTPS1,no,yes,no,no,no,no
ALB,no,yes,no,no,no,no
GET3,no,yes,no,no,no,no
CASP8,no,yes,yes,no,no,no
ATL3,no,yes,no,no,no,no
TMEM94,no,yes,no,no,no,no
MAPK10,no,yes,no,no,no,no
ERLIN1,no,yes,no,no,no,no
RTN3,no,yes,no,no,no,no
RETREG3,no,yes,no,no,no,no
SLC37A4,no,yes,no,no,no,no
SCAP,no,yes,no,no,no,no
CREB3L2,no,yes,no,yes,no,no
SEC24A,no,yes,no,no,no,no
BCL2L1,no,yes,yes,no,no,no
CEBPB,no,yes,no,yes,no,yes
TARDBP,no,yes,no,no,no,no
VEGFA,no,yes,no,no,yes,yes
ALG6,no,yes,no,no,no,no
TMED2,no,yes,no,no,no,no
HLA-B,no,yes,no,no,no,no
DPM3,no,yes,no,no,no,no
TAPBP,no,yes,no,no,no,no
CALM3,no,yes,no,no,no,no
MBTPS2,no,yes,no,no,no,no
UBE2J1,no,yes,no,no,no,no
DYSF,no,yes,no,no,no,no
ALG2,no,yes,no,no,no,no
TOR1A,no,yes,no,no,no,no
FAF2,no,yes,no,no,no,no
ATL1,no,yes,no,no,no,no
G6PC1,no,yes,no,no,no,no
CLCC1,no,yes,no,no,no,no
ORAI1,no,yes,no,no,no,no
RRBP1,no,yes,no,no,no,no
ASPH,no,yes,no,no,no,no
DPM1,no,yes,no,no,no,no
RPS27A,no,yes,no,no,no,no
POMT2,no,yes,no,no,no,no
NFKB1,no,yes,no,yes,no,yes
EMC7,no,yes,no,no,no,no
EMD,no,yes,no,no,no,yes
SAR1B,no,yes,no,no,no,no
MAPKAP1,no,yes,no,no,no,no
TRAM1,no,yes,no,no,no,no
RAB1A,no,yes,no,no,no,no
JPH2,no,yes,no,no,no,no
TTN,no,yes,no,no,no,no
XDH,no,yes,no,no,no,no
TRIM32,no,yes,no,no,yes,no
CREB3L3,no,yes,no,yes,no,no
ATL2,no,yes,no,no,no,no
ERGIC2,no,yes,no,no,no,no
SEC61G,no,yes,no,no,no,no
HTT,no,yes,no,no,no,yes
CYBA,no,yes,no,no,no,no
MAPT,no,yes,no,no,no,yes
PON1,no,yes,no,no,no,yes
CCL2,no,yes,no,no,no,no
GAPDH,no,yes,no,no,no,no
KCNJ2,no,yes,no,no,no,no
EPM2A,no,yes,no,no,no,no
HTRA2,no,yes,yes,no,no,yes
RTN1,no,yes,no,no,no,no
ARL6IP1,no,yes,no,no,no,no
GBA1,no,yes,no,no,no,no
P3H1,no,yes,no,no,no,no
INSIG2,no,yes,no,no,no,no
UGGT1,no,yes,no,no,no,no
CLN3,no,yes,no,no,no,no
RAB1B,no,yes,no,no,no,no
GET4,no,yes,no,no,no,no
SCN5A,no,yes,no,no,no,no
ESYT1,no,yes,no,no,no,no
SEC63,no,yes,no,no,no,no
CANT1,no,yes,no,no,no,no
HERPUD2,no,yes,no,no,no,no
CACNA1C,no,yes,no,no,no,no
NOS2,no,yes,no,no,no,no
MAPK9,no,yes,no,no,no,yes
STIM2,no,yes,no,no,no,no
CRHR1,no,yes,no,no,no,no
EGF,no,yes,no,no,no,yes
UBE2J2,no,yes,no,no,no,no
GBF1,no,yes,no,no,no,no
CALM2,no,yes,no,no,no,no
IER3IP1,no,yes,no,no,no,no
ESYT2,no,yes,no,no,no,no
SEC62,no,yes,no,no,no,no
PREB,no,yes,no,yes,no,no
TAP1,no,yes,no,no,no,no
FKBP5,no,yes,no,no,no,no
SEC24C,no,yes,no,no,no,no
UBL4A,no,yes,no,no,no,no
SEC24D,no,yes,no,no,no,no
FMR1,no,yes,no,no,no,no
TEX264,no,yes,no,no,no,no
RNF185,no,yes,no,no,no,no
NOTCH1,no,yes,no,no,yes,no
TRAPPC11,no,yes,no,no,no,no
FOXO1,no,yes,no,yes,no,yes
SRP54,no,yes,no,no,no,no
POMT1,no,yes,no,no,no,no
EIF2AK4,no,yes,no,no,no,no
CDK5RAP3,no,yes,no,no,yes,no
PINK1,no,yes,yes,no,yes,no
EIF4G1,no,yes,no,no,no,no
CLN6,no,yes,no,no,no,no
PIK3CG,no,yes,no,no,no,no
RNF186,no,yes,no,no,no,no
DDX3X,no,yes,no,no,no,no
RPN2,no,yes,no,no,no,no
FKBP14,no,yes,no,no,no,no
GET1,no,yes,no,no,no,no
DOLK,no,yes,no,no,no,no
DNM1L,no,yes,yes,no,no,no
BNIP1,no,yes,no,no,no,no
HSPD1,no,yes,yes,no,no,yes
FOXO3,no,yes,no,yes,no,yes
GPR37,no,yes,no,no,no,no
TMX3,no,yes,no,no,no,no
SEC22B,no,yes,no,no,no,no
COPB1,no,yes,no,no,no,no
FICD,no,yes,no,no,no,no
SGK1,no,yes,no,no,yes,no
SLC35B1,no,yes,no,no,no,no
MYOC,no,yes,no,no,no,no
BAK1,no,yes,yes,no,no,yes
TRAF2,no,yes,no,no,no,no
CTSD,no,yes,no,no,no,no
TNFRSF10B,no,yes,no,no,no,no
CCDC47,no,yes,no,no,no,no
SLN,no,yes,no,no,no,no
CLN8,no,yes,no,no,no,no
COMT,no,yes,yes,no,no,no
HSPA1B,no,yes,no,no,yes,yes
MAPKAPK2,no,yes,no,no,no,no
ALG11,no,yes,no,no,no,no
RSAD2,no,yes,no,no,no,no
NPC1,no,yes,no,no,no,no
COL4A1,no,yes,no,no,no,no
MYH7,no,yes,no,no,no,no
SOAT1,no,yes,no,no,no,no
PDCD6,no,yes,no,no,no,no
COPA,no,yes,no,no,no,no
BRSK2,no,yes,no,no,no,no
FOXRED2,no,yes,no,no,no,no
EDEM2,no,yes,no,no,no,no
P4HTM,no,yes,no,no,no,no
PMM2,no,yes,no,no,no,no
TMEM43,no,yes,no,no,no,no
DHCR7,no,yes,no,no,no,no
AUP1,no,yes,no,no,no,no
RCN2,no,yes,no,no,no,no
SRPRA,no,yes,no,no,no,no
SGTA,no,yes,no,no,no,no
MR1,no,yes,no,no,no,no
ADIPOQ,no,yes,no,no,no,no
PKD2,no,yes,no,no,no,no
FKBP10,no,yes,yes,no,no,no
DMD,no,yes,no,no,no,no
CYB5A,no,yes,no,no,no,no
RAB10,no,yes,no,no,no,no
VIM,no,yes,no,no,no,no
PPP1R15B,no,yes,no,no,no,no
TMEM259,no,yes,no,no,no,no
BACE1,no,yes,no,no,no,no
UMOD,no,yes,no,no,no,no
UBQLN1,no,yes,no,no,no,no
NOD2,no,yes,no,no,yes,no
EDEM3,no,yes,no,no,no,no
TYR,no,yes,no,no,no,no
RETREG2,no,yes,no,no,no,no
ATR,no,yes,no,no,no,yes
CYP2E1,no,yes,no,no,no,no
STX18,no,yes,no,no,no,no
RNF183,no,yes,no,no,no,no
DES,no,yes,no,no,no,no
REEP5,no,yes,no,no,no,no
USO1,no,yes,no,no,no,no
RNF139,no,yes,no,no,no,no
BCL2L11,no,yes,yes,no,no,no
MAP2K6,no,yes,no,no,no,no
TMED10,no,yes,no,no,no,no
TAP2,no,yes,no,no,no,no
